자격구분코드,자격구분명,계열명,종목명,상세분야,언어,버전,급수,공통유무
T,국가기술자격,기술사,컴퓨터시스템응용기술사,,,,,
T,국가기술자격,기술사,섬유기술사,,,,,
T,국가기술자격,기능사,금형기능사,,,,,
T,국가기술자격,기능사,건설기계정비기능사,,,,,
T,국가기술자격,기능사,판금제관기능사,,,,,
T,국가기술자격,기능사,남성복기능사,,,,,
T,국가기술자격,기능사,제강기능사,,,,,
T,국가기술자격,기사,기상감정기사,,,,,
T,국가기술자격,기사,재료조직평가산업기사,,,,,
T,국가기술자격,기사,섬유기사,,,,,
T,국가기술자격,기능사,에너지관리기능사,,,,,
T,국가기술자격,기능사,여성복기능사,,,,,
T,국가기술자격,기능사,위험물기능사,,,,,
T,국가기술자격,기능사,컨테이너크레인운전기능사,,,,,
T,국가기술자격,기사,섬유산업기사,,,,,
T,국가기술자격,기능사,철도전기신호기능사,,,,,
T,국가기술자격,기사,광학기기산업기사,,,,,
T,국가기술자격,기술사,금속제련기술사,,,,,
S,국가전문자격,산업안전지도사,산업안전지도사,건설안전,,,,
S,국가전문자격,산업안전지도사,산업안전지도사,화공안전,,,,
T,국가기술자격,기사,신재생에너지발전설비기사,태양광,,,,
T,국가기술자격,기능사,신재생에너지발전설비기능사,태양광,,,,
T,국가기술자격,기사,그린전동자동차기사,,,,,
S,국가전문자격,국가유산수리기능자(24종목),국가유산수리기능자,온돌공,,,,
S,국가전문자격,국가유산수리기능자(24종목),국가유산수리기능자,모사공,,,,
S,국가전문자격,수산물품질관리사,수산물품질관리사,,,,,
S,국가전문자격,산업보건지도사,산업보건지도사,직업환경의학,,,,
S,국가전문자격,산업보건지도사,산업보건지도사,산업위생공학,,,,
T,국가기술자격,기사,임베디드기사,,,,,
T,국가기술자격,기사,국제의료관광코디네이터,,,,,
T,국가기술자격,기능사,반도체설비보전기능사,,,,,
T,국가기술자격,기능사,미용사,네일,,,,
T,국가기술자격,기능사,미용사,메이크업,,,,
S,국가전문자격,산업안전지도사,산업안전지도사,기계안전,,,,
S,국가전문자격,행정사,외국어번역행정사,,,,,
S,국가전문자격,손해평가사,손해평가사,,,,,
T,국가기술자격,기사,신재생에너지발전설비산업기사,태양광,,,,
T,국가기술자격,기사,화재감식평가산업기사,,,,,
S,국가전문자격,행정사,해사행정사,,,,,
T,국가기술자격,기능사,천공기운전기능사,,,,,
T,국가기술자격,기사,온실가스관리기사,,,,,
S,국가전문자격,산업안전지도사,산업안전지도사,전기안전,,,,
T,국가기술자격,기사,화재감식평가기사,,,,,
T,국가기술자격,기사,방수산업기사,,,,,
S,국가전문자격,행정사,일반행정사,,,,,
W,일학습병행자격,L3,무선통신시공,,,ver2.0,,
W,일학습병행자격,L4,구내방송통신설계,,,ver2.0,,
W,일학습병행자격,L2,통신기기운용,,,ver2.0,,
W,일학습병행자격,L3,유선통신운용,,,ver2.0,,
W,일학습병행자격,L3,무선통신운용,,,ver2.0,,
W,일학습병행자격,L4,방송제작운용,,,ver2.0,,
C,과정평가형자격,기능사,자동차정비기능사,,,,,
C,과정평가형자격,기능사,항공기체정비기능사,,,,,
C,과정평가형자격,기능사,공조냉동기계기능사,,,,,
C,과정평가형자격,기능사,자동화설비기능사,,,,,
C,과정평가형자격,기능사,열처리기능사,,,,,
C,과정평가형자격,기능사,화학분석기능사,,,,,
C,과정평가형자격,기능사,전자캐드기능사,,,,,
C,과정평가형자격,기능사,전자기능사,,,,,
C,과정평가형자격,기능사,전자계산기기능사,,,,,
C,과정평가형자격,기능사,자동차보수도장기능사,,,,,
C,과정평가형자격,기능사,측량기능사,,,,,
C,과정평가형자격,기능사,콘크리트기능사,,,,,
C,과정평가형자격,기능사,전산응용건축제도기능사,,,,,
C,과정평가형자격,기능사,전산응용토목제도기능사,,,,,
W,일학습병행자격,L2,주조,,,ver1.0,,
W,일학습병행자격,L6,화학공정설계,,,ver1.0,,
W,일학습병행자격,L5,바이오의약품제조,,,ver1.0,,
W,일학습병행자격,L5,석유화학제품제조,고분자복합재료,,ver1.0,,
W,일학습병행자격,L5,석유화학제품제조,비료,,ver1.1,,
W,일학습병행자격,L5,석유화학제품제조,석유화학,,ver1.2,,
W,일학습병행자격,L5,석유화학제품제조,합성고무,,ver1.3,,
W,일학습병행자격,L2,창호시공,,,ver2.0,,
W,일학습병행자격,L5,측량·지리정보개발,,,20V1,,
W,일학습병행자격,L3,건축설계,,,20V1,,
W,일학습병행자격,L5,건축설계,,,20V1,,
W,일학습병행자격,L5,건축구조설계,,,20V1,,
W,일학습병행자격,L2,목공·수장시공,,,20V1,,
W,일학습병행자격,L2,미장·방수·타일시공,,,20V1,,
W,일학습병행자격,L2,건축도장시공,,,20V1,,
W,일학습병행자격,L2,철근콘크리트·가설시공,,,20V1,,
W,일학습병행자격,L2,창호시공,,,20V1,,
W,일학습병행자격,L2,단열시공,,,20V1,,
W,일학습병행자격,L2,구조물해체,,,20V1,,
W,일학습병행자격,L2,강구조시공,,,20V1,,
W,일학습병행자격,L2,건축설비시공,,,20V1,,
W,일학습병행자격,L3,건축설비,,,20V1,,
W,일학습병행자격,L5,건축설비,,,20V1,,
W,일학습병행자격,L3,산업환경기계설비,,,20V1,,
W,일학습병행자격,L5,산업환경기계설비,,,20V1,,
W,일학습병행자격,L3,산업환경전기·계측제어설비,,,20V1,,
W,일학습병행자격,L5,산업환경전기·계측제어설비,,,20V1,,
W,일학습병행자격,L2,조경,,,20V1,,
W,일학습병행자격,L5,조경,,,20V1,,
W,일학습병행자격,L5,도시계획,,,20V1,,
W,일학습병행자격,L2,건설기계정비,,,20V1,,
W,일학습병행자격,L2,지게차조종,,,20V1,,
W,일학습병행자격,L3,지게차정비,,,20V1,,
W,일학습병행자격,L2,건설용크레인조종,,,20V1,,
W,일학습병행자격,L2,산업용크레인조종,,,20V1,,
W,일학습병행자격,L3,굴삭기정비,,,20V1,,
W,일학습병행자격,L3,해양플랜트설치·운용관리,,,20V1,,
W,일학습병행자격,L5,해양플랜트설치·운용관리,,,20V1,,
W,일학습병행자격,L5,해양자원탐사개발관리,,,20V1,,
W,일학습병행자격,L2,전산응용기계설계,,,20V1,,
W,일학습병행자격,L3,기계요소설계,,,20V1,,
W,일학습병행자격,L4,구조해석설계,,,20V1,,
W,일학습병행자격,L5,기계제어설계,,,20V1,,
W,일학습병행자격,L2,선반가공,,,20V1,,
T,국가기술자격,기능사,이산화탄소가스아크용접기능사,,,,,
W,일학습병행자격,L5,유선통신설계,,,ver1.0,,
W,일학습병행자격,L4,IT시스템운영,,,ver1.0,,
W,일학습병행자격,L2,유선통신운용,,,ver1.0,,
W,일학습병행자격,L3,건강기능식품가공,원료액상제조가공,,ver1.0,,
W,일학습병행자격,L3,수산식품가공,냉동냉장,,ver1.0,,
W,일학습병행자격,L3,수산식품가공,살균제품,,ver1.0,,
W,일학습병행자격,L3,유제품가공,발효가공,,ver1.0,,
W,일학습병행자격,L3,축산식품가공,기타가공,,ver1.0,,
W,일학습병행자격,L2,떡제조,,,ver1.0,,
W,일학습병행자격,L5,주얼리디자이너·머천다이저,보석디자인,,ver1.0,,
W,일학습병행자격,L3,도자공예,,,ver1.0,,
W,일학습병행자격,L3,주얼리디자이너·머천다이저,주얼리마케팅,,ver1.0,,
W,일학습병행자격,L5,건설안전관리,,,ver1.0,,
W,일학습병행자격,L5,바이오에너지생산기술,,,ver1.0,,
W,일학습병행자격,L5,자원순환관리,,,ver1.0,,
W,일학습병행자격,L3,광산보안·화약류관리,,,ver1.0,,
W,일학습병행자격,L3,생태복원관리,,,ver1.0,,
W,일학습병행자격,L3,풍력에너지생산기술,,,ver1.0,,
W,일학습병행자격,L5,수산자원관리,,,ver1.0,,
W,일학습병행자격,L4,어촌체험관리,,,ver1.0,,
W,일학습병행자격,L3,돼지사육,,,ver1.0,,
W,일학습병행자격,L3,씨앗생산,,,ver1.0,,
W,일학습병행자격,L5,정밀화학제품제조,의약품,,ver1.0,,
W,일학습병행자격,L3,정밀화학제품제조,도료,,ver1.0,,
W,일학습병행자격,L5,광산·조사탐사,,,ver1.0,,
W,일학습병행자격,L5,광산보안·화약류관리,,,ver1.0,,
W,일학습병행자격,L5,광산환경관리,,,ver1.0,,
W,일학습병행자격,L5,비파괴검사관리,,,ver1.0,,
W,일학습병행자격,L5,산업보건관리,,,ver1.0,,
W,일학습병행자격,L5,생태복원관리,,,ver1.0,,
W,일학습병행자격,L5,수질관리,,,ver1.0,,
W,일학습병행자격,L5,연료전지에너지생산기술,,,ver1.0,,
W,일학습병행자격,L5,태양광에너지생산기술,,,ver1.0,,
W,일학습병행자격,L5,태양열에너지생산기술,,,ver1.0,,
W,일학습병행자격,L3,이용,,,ver2.0,,
W,일학습병행자격,L5,이용,,,ver2.0,,
W,일학습병행자격,L2,메이크업디자인,,,ver2.0,,
W,일학습병행자격,L3,메이크업디자인,,,ver2.0,,
W,일학습병행자격,L3,웨딩이벤트매니저,,,ver2.0,,
W,일학습병행자격,L3,웨딩플래너,,,ver2.0,,
W,일학습병행자격,L3,장례지도,,,ver2.0,,
W,일학습병행자격,L3,장례시설관리,,,ver2.0,,
W,일학습병행자격,L4,카지노기획개발,,,ver2.0,,
W,일학습병행자격,L4,크루즈운영관리,,,ver2.0,,
W,일학습병행자격,L3,컨벤션기획,,,ver2.0,,
W,일학습병행자격,L5,컨벤션기획,,,ver2.0,,
W,일학습병행자격,L3,여행안내,,,ver2.0,,
W,일학습병행자격,L5,여행상품기획,,,ver2.0,,
W,일학습병행자격,L3,항공객실서비스,,,ver2.0,,
W,일학습병행자격,L3,호텔객실서비스,,,ver2.0,,
W,일학습병행자격,L3,호텔식음료서비스,,,ver2.0,,
W,일학습병행자격,L5,호텔관리,,,ver2.0,,
W,일학습병행자격,L3,퍼스널트레이닝,,,ver2.0,,
W,일학습병행자격,L4,피트니스건강관리,,,ver2.0,,
W,일학습병행자격,L3,건강운동체형관리,,,ver2.0,,
W,일학습병행자격,L4,스포츠클럽관리,,,ver2.0,,
W,일학습병행자격,L3,여가레크리에이션지도,,,ver2.0,,
W,일학습병행자격,L3,스포츠관광플래닝,,,ver2.0,,
W,일학습병행자격,L2,한식조리,,,ver2.0,,
W,일학습병행자격,L4,한식조리,,,ver2.0,,
W,일학습병행자격,L2,양식조리,,,ver2.0,,
W,일학습병행자격,L4,양식조리,,,ver2.0,,
W,일학습병행자격,L2,중식조리,,,ver2.0,,
W,일학습병행자격,L4,중식조리,,,ver2.0,,
W,일학습병행자격,L2,일식조리,,,ver2.0,,
W,일학습병행자격,L4,일식조리,,,ver2.0,,
W,일학습병행자격,L2,복어조리,,,ver2.0,,
W,일학습병행자격,L4,복어조리,,,ver2.0,,
W,일학습병행자격,L3,식음료서비스,,,ver2.0,,
C,과정평가형자격,기능사,귀금속가공기능사,,,,,
W,일학습병행자격,L3,CNC밀링가공,,,ver2.0,,
W,일학습병행자격,L2,밀링가공,,,20V1,,
W,일학습병행자격,L3,연삭가공,,,20V1,,
W,일학습병행자격,L3,CNC선반가공,,,20V1,,
W,일학습병행자격,L3,CNC밀링가공,,,20V1,,
W,일학습병행자격,L3,와이어방전가공,,,20V1,,
W,일학습병행자격,L4,형조방전가공,,,20V1,,
W,일학습병행자격,L3,레이저가공,,,20V1,,
W,일학습병행자격,L3,항공기기체정비,,,20V1,,
W,일학습병행자격,L5,항공기정비,,,20V1,,
W,일학습병행자격,L3,사출금형설계,,,20V1,,
W,일학습병행자격,L5,사출금형설계,,,20V1,,
W,일학습병행자격,L3,사출금형제작,,,20V1,,
W,일학습병행자격,L3,프레스금형설계,,,20V1,,
W,일학습병행자격,L5,프레스금형설계,,,20V1,,
W,일학습병행자격,L3,프레스금형제작,,,20V1,,
W,일학습병행자격,L3,금속재료평가,,,20V1,,
W,일학습병행자격,L4,금속재료평가,,,20V1,,
W,일학습병행자격,L5,금속재료설계,,,20V1,,
W,일학습병행자격,L2,제선,,,20V1,,
W,일학습병행자격,L4,제선,,,20V1,,
W,일학습병행자격,L2,제강,,,20V1,,
W,일학습병행자격,L4,제강,,,20V1,,
W,일학습병행자격,L2,열간압연,,,20V1,,
W,일학습병행자격,L2,냉간압연,,,20V1,,
W,일학습병행자격,L4,냉간압연,,,20V1,,
W,일학습병행자격,L2,비철금속건식제련,,,20V1,,
W,일학습병행자격,L4,비철금속건식제련,,,20V1,,
W,일학습병행자격,L2,비철금속습식제련,,,20V1,,
W,일학습병행자격,L4,비철금속습식제련,,,20V1,,
W,일학습병행자격,L2,주조,,,20V1,,
W,일학습병행자격,L4,주조,,,20V1,,
W,일학습병행자격,L3,단조압출인발,단조,,20V1,,
W,일학습병행자격,L3,단조압출인발,압출인발,,20V1,,
W,일학습병행자격,L2,열처리,,,20V1,,
W,일학습병행자격,L4,열처리,,,20V1,,
W,일학습병행자격,L2,선재가공,,,20V1,,
W,일학습병행자격,L4,선재가공,,,20V1,,
W,일학습병행자격,L3,판금제관,,,20V1,,
W,일학습병행자격,L4,판금제관,,,20V1,,
W,일학습병행자격,L5,직업상담,,,ver1.0,,
W,일학습병행자격,L5,청소년상담복지,,,ver1.0,,
W,일학습병행자격,L4,취업컨설턴트,,,ver1.0,,
W,일학습병행자격,L3,사회복지서비스,,,ver1.0,,
W,일학습병행자격,L5,게임그래픽,,,ver1.0,,
W,일학습병행자격,L5,게임프로그래밍,,,ver1.0,,
W,일학습병행자격,L5,공연기계장치,,,ver1.0,,
W,일학습병행자격,L5,공연무대감독,,,ver1.0,,
W,일학습병행자격,L5,공연무대제작,,,ver1.0,,
W,일학습병행자격,L5,공연연출,,,ver1.0,,
W,일학습병행자격,L5,공연조명,,,ver1.0,,
W,일학습병행자격,L5,공연하우스매니저,,,ver1.0,,
W,일학습병행자격,L5,문헌정보,,,ver1.0,,
